demand balances by crop commodity
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional rice,FeedCrops,0.0871512,0.16306,0.133561,0.135745,0.147063,0.159205,0.170651,0.185065,0.199113,0.214425,0.230748,0.228045,0.225284,0.222067,0.219012,0.216063,0.213413,0.211058,0.208922,0.206756,0.204427,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional rice,FoodDemand_Crops,2.59588,4.46425,4.79925,5.14096,5.59317,6.05308,6.49022,6.87286,7.23658,7.57658,7.88176,7.99338,8.06429,8.10024,8.10074,8.07128,8.01996,7.95336,7.87662,7.7877,7.68966,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional rice,NonFoodDemand_Crops,0.345683,0.808388,0.696545,0.74714,0.794947,0.838031,0.875834,0.909245,0.93886,0.964298,0.984266,0.998868,1.00818,1.01285,1.01298,1.00922,1.00275,0.994203,0.984266,0.972758,0.960079,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional root_tuber,FeedCrops,0.0808222,0.0314973,0.0286764,0.0292059,0.0324603,0.0362112,0.0399441,0.0451882,0.0505648,0.0562213,0.0614339,0.0632575,0.0642013,0.0640218,0.0631718,0.0616737,0.0600632,0.057969,0.0555721,0.0530062,0.0503666,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional root_tuber,FoodDemand_Crops,3.19874,5.4198,7.11011,7.61636,8.28631,8.96766,9.61529,10.1822,10.721,11.2247,11.6769,11.8422,11.9473,12.0005,12.0013,11.9576,11.8816,11.7829,11.6692,11.5375,11.3923,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional root_tuber,NonFoodDemand_Crops,0.995863,1.38427,2.62415,2.81476,2.99487,3.15718,3.2996,3.42547,3.53704,3.63288,3.7081,3.76312,3.7982,3.8158,3.81629,3.8021,3.77775,3.74554,3.7081,3.66475,3.61698,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional sugarcrop,FeedCrops,1.08115,1.33871,1.38887,1.41423,1.56095,1.73321,1.92879,2.20755,2.51064,2.8031,3.08029,3.10293,3.08837,3.06848,3.03188,2.98192,2.92532,2.85884,2.78422,2.69881,2.60481,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional sugarcrop,FoodDemand_Crops,4.84824,7.64342,7.85895,8.41853,9.15904,9.91215,10.628,11.2546,11.8502,12.4069,12.9067,13.0895,13.2056,13.2644,13.2653,13.217,13.133,13.0239,12.8983,12.7527,12.5921,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional sugarcrop,NonFoodDemand_Crops,12.051,17.4544,19.9067,21.3527,22.719,23.9503,25.0307,25.9855,26.8319,27.5589,28.1296,28.5469,28.813,28.9466,28.9503,28.8426,28.6579,28.4136,28.1296,27.8007,27.4383,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional wheat,FeedCrops,1.02313,2.53907,4.17209,4.45255,5.06669,5.74319,6.42359,7.01575,7.63505,8.26883,8.88432,8.88422,8.86212,8.81135,8.74066,8.64421,8.50793,8.38452,8.27683,8.17302,8.07673,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional wheat,FoodDemand_Crops,19.0597,23.767,26.0068,27.8585,30.309,32.8012,35.17,37.2435,39.2145,41.0569,42.7106,43.3155,43.6998,43.8946,43.8973,43.7377,43.4596,43.0986,42.6828,42.201,41.6697,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional wheat,NonFoodDemand_Crops,2.93833,4.8968,7.2918,7.82145,8.32192,8.77295,9.16868,9.51845,9.82848,10.0948,10.3038,10.4567,10.5542,10.6031,10.6044,10.565,10.4973,10.4078,10.3038,10.1833,10.0506,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,FodderHerb,FodderHerb_Residue,2.95823,2.57062,2.73985,3.61481,4.54513,5.7095,7.09175,8.78662,10.7001,12.868,15.3106,17.0657,18.7739,20.4115,21.9549,23.3574,24.6803,25.8387,26.7944,27.5541,28.1427,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Forest,NonFoodDemand_Forest,0.0643287,0.0765037,0.0795211,0.0895028,0.100268,0.111343,0.122593,0.133847,0.144992,0.155666,0.165813,0.17518,0.183762,0.191651,0.198811,0.205111,0.210661,0.21546,0.219341,0.222335,0.224472,billion m3,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,Pasture,Pasture_FodderGrass,42.9965,52.4098,59.3886,69.9224,80.6155,92.4849,104.389,116.977,129.55,141.515,152.58,157.075,160.864,164.285,167.274,169.837,171.695,173.329,174.737,175.881,176.609,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional corn,FeedCrops,0.476453,0.401506,0.538651,0.548614,0.750329,0.977041,1.21537,1.47125,1.73809,2.01798,2.30115,2.3028,2.32629,2.374,2.43511,2.5057,2.57024,2.62763,2.67409,2.7081,2.71796,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional corn,FoodDemand_Crops,7.04801,9.2084,10.2304,11.8192,13.5118,15.4034,17.3967,19.3765,21.4021,23.4229,25.4274,26.832,28.1203,29.3091,30.3908,31.347,32.1892,32.923,33.5217,33.9888,34.3274,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional corn,NonFoodDemand_Crops,1.14661,2.01313,4.5082,5.07407,5.68439,6.31225,6.95004,7.58804,8.21985,8.82498,9.40024,9.93126,10.4178,10.8651,11.271,11.6281,11.9428,12.2148,12.4348,12.6046,12.7258,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional corn,regional corn for ethanol,0.0,0.0,0.0,2.30265,2.4243,2.8251,3.50823,4.45335,5.6744,7.09778,8.90946,10.7242,12.2469,13.5069,14.499,15.283,15.9315,16.6327,17.4508,18.3216,19.3976,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional fibercrop,FeedCrops,0.096742,0.0403966,0.0378571,0.0396418,0.0505658,0.0630324,0.076282,0.0909497,0.106273,0.121786,0.138998,0.14359,0.148555,0.153742,0.159307,0.164806,0.169786,0.174409,0.178228,0.181263,0.183112,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional fibercrop,FoodDemand_Crops,0.0478774,0.0596626,0.0753042,0.086999,0.0994575,0.113382,0.128054,0.142627,0.157537,0.172412,0.187167,0.197505,0.206988,0.215739,0.223701,0.230739,0.236939,0.24234,0.246747,0.250185,0.252678,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional fibercrop,NonFoodDemand_Crops,0.280228,0.390084,0.482584,0.543158,0.608491,0.6757,0.743973,0.812268,0.879901,0.944678,1.00626,1.0631,1.11518,1.16306,1.20651,1.24474,1.27842,1.30755,1.33109,1.34927,1.36224,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional misccrop,FeedCrops,0.0366635,0.028755,0.048135,0.0503599,0.0654584,0.0831732,0.102662,0.125986,0.1515,0.179743,0.209809,0.23017,0.250111,0.268671,0.286092,0.30122,0.315288,0.325539,0.331467,0.333924,0.332816,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Southern,regional misccrop,FoodDemand_Crops,5.57741,10.1007,13.7863,15.9273,18.2081,20.7573,23.4434,26.1113,28.841,31.5641,34.2654,36.1581,37.8942,39.4962,40.9539,42.2424,43.3774,44.3662,45.173,45.8025,46.2587,Mt,
